"It has led to a successful Lottery bid, led by the Silvanus Trust, which is having a direct impact on practitioners and their approach to understanding outdoor learning and well-being.",ref,no_social_impact
This case study demonstrates the impact generated through research into twentieth-century political and social history on public discourse and policy-making in the UK.,ref,no_social_impact
"From 2004 to the present, Gemma Blackshaw (Reader in Art History at Plymouth, 2002-present) has worked on the relationship between mental illness, psychiatry, and the visual arts in Vienna 1900.",ref,no_social_impact
"Through exhibition, a non-specialist book, film, and associated social media platforms, this work has reached and responded to audiences outside academia, including mental health communities.",ref,no_social_impact
"It has generated new knowledge, interpretations and approaches to the history and study of mental illness.",ref,no_social_impact
"It has encouraged international public discourse on how society used to engage with the mentally ill, and how we continue to engage with this community 100 years on.",ref,no_social_impact
"Japan, New Zealand).",ref,no_social_impact
"The impact has been maximised by the researchers serving on government advisory committees, writing government policy documents and delivering training to service providers and their staff.",ref,no_social_impact
"The research was also fundamental in establishing the need for networks to support service users and their families, leading to the formation of the Challenging Behaviour Foundation.",ref,no_social_impact
"i-DAT has developed an open infrastructure for `harvesting' and visualising data to support collaborative interdisciplinary projects in environmental, social and cultural contexts.",ref,no_social_impact
"Through i-DAT's National Portfolio Organisation status, this research delivers significant audience numbers and new work and contributes to and can be measured against impacts in relation to civil society, cultural life, policy making, public services and, to a lesser extent, economic prosperity.",ref,no_social_impact
"This research developed brain-computer interfacing technology, which has enabled people with severe physical disability to interact with and create music.",ref,no_social_impact
Professor Eduardo Miranda and his team built and trialled a proof-of-concept device for patients suffering from almost total paralysis of the body.,ref,no_social_impact
"More widely, it is informing the further development of assistive BCMI technology and contributing to on-going and emergent impact in musical creativity that engenders new ways of thinking about the potential relationships between science, technology and music.",ref,no_social_impact
"These impacts have reached far beyond the UK, extending to Ireland, Central and Eastern Europe, Australia and elsewhere.",ref,no_social_impact
"For over a decade, Professor Julian Savulescu has produced a body of work on the enhancement of human beings and its ethical implications, including work on the ethics of genetic selection and on the ethics of using technology to enhance human capacities.",ref,no_social_impact
It has also been used in teaching material for secondary school pupils by the Wellcome Collection.,ref,no_social_impact
"Furthermore, through the many prestigious public lectures that Professor Savulescu has given and the seminars that he has led, through the television and radio interviews that he has given, and through the extensive discussion of his ideas in the press and online, he has both contributed to the public awareness of and stimulated lively debate around such issues as what distinguishes the use of doping in sport from seemingly acceptable forms of enhancement, and what if anything is wrong with designer babies.",ref,no_social_impact
"Helen Small's research into the meanings and value ascribed to old age has assisted policy consultation groups to frame their debates about the implications of an ageing society, enabling participants to reflect critically on, and move beyond, standard conventions limiting discussion of old age (such as dramatic statistical predictions from demography, or the emotional appeal of the carer's testimony).",ref,no_social_impact
"Her work has also refreshed the terms of debate about ageing within gerontology, and has set a new interdisciplinary agenda for university researchers seeking to engage with non-academics involved in the care and support of the elderly.",ref,no_social_impact
This research involved the first socio-political analysis of the Japanese child protection and child welfare system to be published in either Japanese or English.,ref,no_social_impact
It has also influenced the way in which trainee child protection social workers are educated and how research on child welfare institutions is undertaken.,ref,no_social_impact
"(2) Providing the theoretical base and rigorous evidence for the Sharing Education Programme (SEP) in Northern Ireland (NI), which links schools across the denominational divide, and provides opportunities for sustained contact for pupils who typically have no such cross-group exchanges.",ref,no_social_impact
SEP is already having impact in changing attitudes in NI and elsewhere.,ref,no_social_impact
"Over the last decade, understanding the character of war in Afghanistan has been of unparalleled importance to the British and U.S. armed forces and to their respective governments.",ref,no_social_impact
"Dr Rob Johnson, military historian and Director of The Oxford Changing Character of War Programme since 2012, has become a key participant in the process of preparing British officers serving in Afghanistan, and in developing senior commanders' understanding of the army's role in this conflict and the options for military transition.",ref,no_social_impact
"His book, articles, presentations and direct engagement in debate have been cited by military practitioners as a vital corrective to their thinking, and have done much to dispel stereotypical views and misunderstandings of Afghanistan and its past.",ref,no_social_impact
"After losing the 2010 general election the Labour Party began an important debate about the Party's future direction, focusing in particular on how to advance Labour's traditional redistributive commitments at a time of economic austerity.",ref,no_social_impact
"Ben Jackson's research has informed some of the key discussions on this subject among politicians, advisors, commentators, and think tank researchers.",ref,no_social_impact
"His analysis of the ideological roots of these debates, especially of the distributive politics generated by economic austerity, has provoked and informed debate, and has contributed to the development of Labour's new direction under Ed Miliband.",ref,no_social_impact
"Papanikolaou's regular writing in mainstream media and public speaking on queer theory, Cavafy, the history of the gay movement and cultures of sexuality in Greece, have aroused public interest, improving understanding and liberalising attitudes.",ref,no_social_impact
"In Greece a dynamic queer movement is emerging, but in the current crisis, homophobia is also increasing.",ref,no_social_impact
"His insights have attracted wide attention on the internet and social media, with gay activist groups using his research to further their debates.",ref,no_social_impact
Publishers have consulted Papanikolaou to expand their lists to include queer theory; and he advised the Greek Ministry of Culture on cultural and educational policy.,ref,no_social_impact
Birthing tales by lay people and medical practitioners abound in all cultures.,ref,no_social_impact
"On her research website for both non-specialist and academic readers, Valerie Worth-Stylianou provides important early modern French sources in a portal accessible to a broad and interdisciplinary audience.",ref,no_social_impact
This central information source on the history of midwifery is supplemented by her English translation (2013) of key medical texts.,ref,no_social_impact
"In 2012 she co-organised an international conference in Oxford for historians, social scientists and contemporary health practitioners to investigate, through the prism of history, societies' changing attitudes to the physical and cultural phenomenon of birth; this enabled practising midwife delegates to reflect on their current work methods and feed historical insights back into their midwifery practices.",ref,no_social_impact
"The University of Oxford is a leading centre for research in opera and music theatre, where the work of musicologists and practitioners intersects to mutual benefit, and outputs have attracted the wide attention of new audiences well beyond the academic community.",ref,no_social_impact
"Oxford Opera encompasses a broad historical range, but shares a set of common aims and objectives: exploring new and historical modes of performance and realisation; challenging received operatic conventions and performance traditions in a scholarly and creative manner; and disseminating research results to new listeners through professional collaborations.",ref,no_social_impact
"Young people, the general public, and other professional practitioners have all been beneficiaries.",ref,no_social_impact
"Practice-led performance research at Oxford fosters dynamic, interactive relationships between academics and professional ensembles that are of huge cultural and economic impact to a wide variety of beneficiary groups.",ref,no_social_impact
Nigel Biggar's recent research has developed novel Christian ethical analyses of a range of overlapping issues of public concern regarding the ethics of killing - specifically physician-assisted suicide and war.,ref,no_social_impact
Articles written for the press have been frequently quoted by journalists and politicians; a wide audience has been reached through participation in radio debates and lectures to members of the public.,ref,no_social_impact
Collaboration with public policy bodies and colloquia involving senior civil servants and other opinion-formers have provided further platforms in which advice is sought and given.,ref,no_social_impact
"Great Writers Inspire (www.writersinspire.org) is a JISC funded project designed by Smith, Williams and Beasley in collaboration with IT services to expand the Oxford English Faculty's open educational resources on the web.",ref,no_social_impact
"Prompted by the success of Smith's Approaching Shakespeare podcast lectures (2010), GWI represents a systematic approach to creating, gathering and curating online research content targeted directly at students and teachers in secondary schools, further education, lifelong learning, and universities.",ref,no_social_impact
"Combining tailor-made podcasts, curated eBooks, audio talks, video files, and scholarly essays, GWI and AS have brought the Faculty's research to a global audience of over 740,000.",ref,no_social_impact
Social Inclusion in Education has been the focus of research for a number of years at the Institute for Education Policy Research (IEPR).,ref,no_social_impact
"This case study draws on research projects on supporting non-traditional learners in education, and offering advice for informed decision-making in education.",ref,no_social_impact
"This has involved externally funded research projects, and outputs in refereed academic journals which have been much cited by policy-makers as well as the academic and practitioner community.",ref,no_social_impact
"The main impact of our research has been on education policy-makers, and those individuals whose lives have been affected by the work of policy-makers.",ref,no_social_impact
The education and life chances of children are closely related to the performance of the school they attend.,ref,no_social_impact
"Researchers at the IEPR have been involved in research on school performance for some years now, and the research outlined below has made significant conceptual and empirical contributions to current debates about the effects of policy changes on secondary school performance.",ref,no_social_impact
This is demonstrated by citations in evidence to the House of Commons Select Committees and national media.,ref,no_social_impact
"The main impact of our research has been on policy-makers, and those individuals whose lives have been affected by the work of policy-makers.",ref,no_social_impact
"We have developed, and applied, an approach to help athletes view the psychological stress of competition as a challenge (positive) rather than a threat (negative).",ref,no_social_impact
"This approach either has been, or is shortly to be, used in professional football, professional cricket, international rowing, international Futsal, as well as being applied to the workplace and in education.",ref,no_social_impact
"Central to this approach is a protocol, underpinned by theory, for assessing cardiovascular responses to the psychological stress of competition that indicates a challenge or threat state.",ref,no_social_impact
"Based on this protocol feedback is provided which is used to identify, and support, those who may need to develop a challenge approach.",ref,no_social_impact
The impact of this work is disseminated through public engagement events and invited talks.,ref,no_social_impact
Clark-Carter and colleagues' research on impact of facial morphing technology on smoking cessation has given national and international smoking cessation programmes a strong evidence base for the importance of focusing on the negative effects of smoking on personal appearance as well as on health.,ref,no_social_impact
"The work has impacted internationally; the developers of the software utilised in our studies (Aprilage Inc.) have used the research as evidence for effectiveness of their software, and stop smoking websites in the USA, Canada, and Ireland cite our research in full.",ref,no_social_impact
Dr Helen Lee works with an international team on research identifying workplace risks and implementing changes to improve the well-being of a beer sellers` community in the developing country of Cambodia.,ref,no_social_impact
In 2013 a near zero prevalence for HIV/AIDS in the target group is reported.,ref,no_social_impact
Advanced practice roles in nursing (APN roles) have been developed widely across a range of healthcare settings and organisational boundaries in response to government policy directives.,ref,no_social_impact
A programme of research has been undertaken to generate robust evidence of the contribution of APN roles to healthcare.,ref,no_social_impact
Research outputs include a theoretical framework to evaluate the impact of these roles.,ref,no_social_impact
"This framework has been used to underpin the development of a practical toolkit to assist practitioners to demonstrate their impact on patients, staff and the organisations in which they work.",ref,no_social_impact
"Beneficiaries include policymakers, professional organisations and NHS providers and individual practitioners.",ref,no_social_impact
"For almost 50 years UK governments have designated area-based initiatives (ABIs) to moderate social, economic and environmental problems in disadvantaged urban areas.",ref,no_social_impact
A research team from the Centre for Regional Economic and Social Research (CRESR) has been assessing and explaining changes associated with ABIs for more than 20 years.,ref,no_social_impact
"Insights from two long-standing and inter-related research themes impacted on regeneration policy and practice in the post 2007 period: developing innovative methodologies through which to monetise benefits of ABIs; and research scoping the scale and nature of longer-term outcomes associated with ABIs, including those related to the engagement of communities.",ref,no_social_impact
"Impact has been achieved through the dissemination of findings and the provision of advice and guidance to government policy makers, committees and politicians.",ref,no_social_impact
"Beneficiaries from this research include central government regeneration policy makers, lobbying organisations and think tanks.",ref,no_social_impact
"Community cohesion emerged as a distinct policy agenda in the aftermath of the 2001 disturbances in Bradford, Burnley and Oldham and was subsequently shaped by events including the London bombings of 2005 and large-scale migration from the EU and beyond.",ref,no_social_impact
Researchers in the Centre for Regional Economic and Social Research (CRESR) have delivered a programme of research and evaluation exploring cohesion and the effectiveness of service responses.,ref,no_social_impact
"Beneficiaries have included government departments, devolved administrations and other local, regional and national public agencies.",ref,no_social_impact
"Awareness and understanding have been sensitised, lessons learnt have informed strategy, and guidance has directed improvements in practice.",ref,no_social_impact
"This case study describes the impact of research undertaken within Business and Management on the ownership, governance and management of co-operatives, charities and social enterprises.",ref,no_social_impact
"It describes how developing the concept of communitarian pluralism led to changes in the management and teaching of social enterprise locally, nationally and internationally.",ref,no_social_impact
"We show the impact on professionals, and lecturers and students in other HEIs.",ref,no_social_impact
"We provide evidence that impact activities changed the way organisations and consultancy bodies conceptualise social enterprise, and how this catalysed the formation of an association to advance communitarian pluralist design principles.",ref,no_social_impact
Improving the quality of school leadership has been a key priority for both New Labour and Coalition education policy (see for example `The Importance of Teaching' White paper) since 1997.,ref,no_social_impact
This led to the establishment of the National College for School Leadership (NC) in 2000.,ref,no_social_impact
Between 2004 and 2009 the NC commissioned six external evaluations of its programmes from Sheffield Hallam University (total value: &#163;276k).,ref,no_social_impact
The studies have impacted on the range and quality of the College's provision and hence have on the quality of leadership in schools by enabling the NC to: take decisions about programme continuation and development by assessing the effectiveness of programmes: their contribution to school improvement and value for money; redesign specific programmes to meet system and individual leadership development needs by enabling the NC to understand factors influencing programme outcomes take strategic decisions about its portfolio of courses and patterns of delivery by providing a range of evaluation studies that placed individual programmes within the broader context of leadership development needs and provision.,ref,no_social_impact
"Policy-makers, professional and public audiences interested in young people's learning about sex and sexuality often approach discussions with strongly-held, sometimes conflicting views.",ref,no_social_impact
"Research at Sheffield Hallam University has contributed knowledge and understanding to discussions in national policy and practice development, and public debate, with impacts on education, service provision and support for young people.",ref,no_social_impact
"Findings have been used in Parliamentary debates, by national organisations lobbying for continued or improved provision in personal, social, health and economic education (PSHE), and in discussions about bullying in both lesbian, gay, bisexual and trans (LGBT)-specific, and also in mainstream, community contexts.",ref,no_social_impact
This has led to increased understanding about homophobia and LGBT wellbeing.,ref,no_social_impact
This case study focuses on impact achieved through the public engagement programme of the Sheffield Hallam University (SHU) Readerships and Literary Cultures 1900-1950 Special Collection.,ref,no_social_impact
"This collection, of 1000 early editions of popular fiction, was initiated by English academics and Information Specialists in 2009, and stemmed from research into popular fiction, readerships and hierarchies of literary taste.",ref,no_social_impact
The programme has specifically: Preserved and opened up to the public a neglected cultural and material heritage Enhanced cultural enrichment and personal development in South Yorkshire Brought a new regional community of readers into being to read critically popular fiction from the past and to create a scholarly resource Created a new national and international community of such readers through its blog Initiated a programme of co-produced research with community readers/interviewers/ interviewees,ref,no_social_impact
"This case study focuses on impact achieved through the widely-seen performances by GW Theatre of Mike Harris' commissioned play about extremism, From One Extreme to Another, in schools in the UK.",ref,no_social_impact
This case study presents the impact of research undertaken by Professor Clare Midgley that places nineteenth-century British women's activism within its imperial and global contexts.,ref,no_social_impact
"Impact has been achieved through advisory roles and public engagement activities with two community groups involved in projects to commemorate women, and a consultancy role with English Heritage.",ref,no_social_impact
"This case study presents the impact of two book chapters, one book and an extended journal article written by Professor Matthew Stibbe on related aspects of gender relations, mobilisation for war, and wartime captivity in twentieth-century Germany.",ref,no_social_impact
The Weimar and Nazi periods continue to be extremely popular subjects at all levels of the education system.,ref,no_social_impact
This case study presents the impact of research undertaken by Dr Nicola Verdon on the social and economic history of the British countryside in the nineteenth and twentieth centuries.,ref,no_social_impact
"Her findings, which focus on rural work patterns, family life and gender relations, are published in leading academic journals and have been used to inform and contribute to several public impacts: a museum exhibition on women's work on the land, a leading theatre production which centres on the fortunes of a Devon farming family, and several programmes on the broadcast media (radio and TV) on rural life and labour.",ref,no_social_impact
"My Dangerous Loverboy (MDL) is a film and cross-platform media project about sex trafficking that continues to have significant and varied impact across domains of culture and society, public policy and health and welfare.",ref,no_social_impact
"Main beneficiaries: the UK Human Trafficking Centre, the Serious Organised Crime Agency (now the National Crime Agency), the National Working Group for Sexually Exploited Young People, the Personal, Social, Health and Economic Education Association (PSHE), Family Planning Association, and the UN Initiative to Fight Human Trafficking.",ref,no_social_impact
The research involved the first uncensored documentation of the contemporary UK military pathway and has been used internationally to raise awareness in professional participants and the general public of the ethical and practical complexities of militarised healthcare.,ref,no_social_impact
The impact of this research was evidenced within three distinct&gt; territories: 1.,ref,no_social_impact
"Informing improvements in military and civilian training leading to the creation of standard briefing materials for British deployed forces, medics and civilians to ensure early awareness of the `care pathway'; 2.",ref,no_social_impact
Establishing additional reference points within contemporary art discourse and reflecting on the role of independent observers of conflict; and 3.,ref,no_social_impact
"Aiding patient recovery and understanding by helping individuals reconcile the profound change that they have undergone through injury and by establishing precedents for a format of comprehensive patient diaries, enabling longer-term understanding of traumatic experience.",ref,no_social_impact
"With national and international impact, Home's research on land titling and Islamic land law has helped develop donor aid policy, through UN-Habitat initiatives on post-disaster issues and Islamic land law, and World Bank initiatives on the rule of law in Africa.",ref,no_social_impact
The case study title comes from a well-known story illustrating the legally dubious origins of land ownership in land-grabbing.,ref,no_social_impact
"Geoff Walton's PhD thesis in the area of information literacy, together with the input of Allison Pope, led to two significant impacts.",ref,no_social_impact
"The first is the development of a web-based online study skills tool, called The Assignment Survival Kit (or ASK).",ref,no_social_impact
This tool has been adopted by a number of colleges and universities worldwide.,ref,no_social_impact
The impact is founded upon methodologically innovative research that was carried out into football fans' attitudes towards homosexuality (with a subsequent study concerning race taking up the same methods).,ref,no_social_impact
The conclusions reached challenged a widely held set of assumptions.,ref,no_social_impact
"The research was also extensively reported on in the press internationally, and has been used in several major radio and television documentary programmes.",ref,no_social_impact
"The research, then, has been an important and continuing influence in the debates concerning professional football culture.",ref,no_social_impact
"On the basis of the research in her book Cinesexuality (Aldershot: Ashgate, 2008), Patricia MacCormack gave nine public lectures at Treadwell's bookshop in London (2009-2011) to 450 people in total, rethinking traditional ideas of gender, identity, feminism and occultism in cinema.",ref,no_social_impact
All nine lectures sold out.,ref,no_social_impact
"She also appeared on 16 DVDs being interviewed or as interviewer, explaining and distributing key concepts from Cinesexuality that question how we watch as gendered viewers, and what licit and illicit paradigms constitute transgression and the politics of cinematic pleasure.",ref,no_social_impact
"Impact occurred via: 1) Increasing public understanding of the relationship between image and spectator with reference to identity, alterity and ethics; 2) Enabling public participation with themes in contemporary philosophy that validate multiple subject positions, and encourage social inclusion and equality through creative practice in film and other arts, as consumers and producers.",ref,no_social_impact
sentence,source,label
"These proposals were adopted by the European Parliament in 2018, enshrining energy poverty into European law for the first time in history.",sior,social_impact
The impact of coaching of couples in intrahousehold collective action and participatory intrahousehold decision-making on the sustainability and efficiency of smallholder farming includes: - An increased likelihood of joint management and ownership of plots on which food crops and coffee are grown - Greater investment in the sustainable intensification of maize and coffee production - A more stable income from coffee and increased income from selling livestock - Improved household wellbeing and food security The impact on (gender) equity of smallholder farming and women's empowerment includes: - Increased women’s involvement in decisions about intensification of coffee - Increased women’s involvement in major expenditure and investment decisions - Increased women’s involvement in receiving coffee income - Increased women’s share of household livestock - Increased women’s membership of micro-finance group - More equal time allocation,sior,social_impact
The use of non-invasive techniques has a positive impact on the patient health and avoids secondary effects of exogenous substances.,sior,social_impact
"Effects of the intervention program: increase in levels of physical activity, decrease in the use of screens, increase in sleep duration and improvement in psychological indicators related to adherence to physical activity.",sior,social_impact
"as an indicator to prove the impact of BeWater into research and innovation, the following aspects should be considered: 1. all research institutions participating in the consortium have increased the number of projects where society and societal issues are directly included into research activities (citizen science, awareness rising, science into policy,...) 2. participation of consortium members into national and European citizen science networks.",sior,social_impact
The users of the SmartH2O platform in the two case studies in Terre di Pedemonte (Switzerland) and Valencia (Spain) have saved up to 20% of their water consumption with respect to their baseline consumption.,sior,social_impact
The study contributed to the rescue of five minors in Phoenix identified by researchers over the years 2013 to 2015.,sior,social_impact
Breastfeeding initiation rates improved from 66.2 to 73.7% 2005/6 to 2010/11 7 guidelines recommend restrictions on epidural fentanyl doses.,sior,social_impact
"The US Academy of Breastfeeding Medicine Protocol (2008 p.129), citing our 2005 work, states: consideration should be given to the type and dose of analgesia.",sior,social_impact
"Regardless the crop and the country, the water waste was considerably reduced.",sior,social_impact
The results of a meta-analysis show that addition of biochar decreased N2O emissions from soils by an average of 54%.,sior,social_impact
In a rural town of Caerá they have developed another sanitation infrastructure that brings the price of clean water down from US$6.5 per cubic metre to US$1.,sior,social_impact
"ALACs have already received more than 60,000 contacts from citizens and helped so many of them in fighting the corruption cases they were facing, especially when it comes to access to basic services such as education or medical services, has made quite a significant impact and that is why we believe that ALACs are so successful",sior,social_impact
"The programme helped to improve the allocation of UK aid, which resulted into putting a bigger emphasis on the neediest countries.",sior,social_impact
To name a few: nutrition improves; neighborhoods become safer; women acquire business skills; air becomes cleaner; and money circulates in poor communities.,sior,social_impact
"According to the project’s website, one woman reported that after the training she was now able to sustain herself better, and that many others reported that they could now pay for their children’s school fees when otherwise they could have not",sior,social_impact
"Now, she is part of the collective production team and thanks to the skills training she has received – including in marketing strategies – she is capable of taking her goods to market herself.",sior,social_impact
"Other benefits of the product include a reduction in the amount of residual material and improved stability, optimising the treatment process and transport.",sior,social_impact
Family education reduces the absenteeism of Roma students.,sior,social_impact
Given the need to generate a more inclusive e-learning (not only addressed to high skilled/educational people) APADIS contributed to the development of an inclusive blended learning model that provide the inclusion of groups in risk of social exclusion not only as students but also as managers of their own education.,sior,social_impact
16 Spanish universities since 2008 have implemented protocols against sexual harassment.,sior,social_impact
The Regional Government declared in January 19th 2012 through her Consejera de Cultura that the Museum of Human Evolution has produced direct and indirectly 53 million euros and maintain 1.130 jobs from its foundation in 2010.,sior,social_impact
Increase the economy in more than 60 million Euros funds for public finances.,sior,social_impact
"The average population age gets younger, 42 years old, due to increase of economic activity (15% dedicated to tourism).",sior,social_impact
"The Atapuerca Project changed the economic dynamic with the diversification and tertiarisation of economic activities, generating a growth of young and active population.",sior,social_impact
Overcoming of the absenteeism (from 30% to occasional) in 3 academic years.,sior,social_impact
Increase in the percentage of students who pass the official exam on reading skills: from 17% to 85% in 5 years (2001-2006).,sior,social_impact
"Increase of a 58,95% in the percentage of students who achieve read and write skills in pre-primary education (5 years old) in 2012-2013.",sior,social_impact
The EVALUATE project provided a novel blueprint and roadmap for combatting energy poverty in the EU and beyond.,sior,no_social_impact
It proposed innovative approaches to understand and reduce the negative effects of domestic energy deprivation as a systemic issue.,sior,no_social_impact
"The project raised the public profile of energy poverty, and improved the effectiveness of relevant policies at the EU, member state and local level.",sior,no_social_impact
"For his efforts to combat European energy poverty EVALUATE’s PI (Stefan Bouzarovski) was named one of the 4 ‘ordinary heroes’ from the UK in the 2019 EU protects campaign (bit.ly/2K0PCqx), and EVALUATE was one of 20 EU-funded research projects (among a total of 230) chosen to be presented at the high-level conference on ‘EU Research and Innovation in our daily life’, held in Brussels in November 2018.",sior,no_social_impact
"EVALUATE’s policy impact is demonstrated, inter alia, by the citation of its research outcomes within four key reports published by the European Commission (EC) and European Parliament (EP), in the build-up to a concerted European energy poverty policy (wp.me/P3gnoe-IE).",sior,no_social_impact
"In 2016, EVALUATE’s knowledge transfer led to a novel, high-level decision-support tool for the EC – the EU Energy Poverty Observatory (EPOV, energypoverty.eu).",sior,no_social_impact
"The technical offer to develop EPOV was developed within EVALUATE, under the leadership of its PI and in collaboration with over 100 experts connected to a consortium of 13 businesses, think tanks and advocacy groups from across Europe.",sior,no_social_impact
"Subsequently, EPOV manager and EVALUATE researcher Harriet Thomson was awarded the 2017 UK’s Economic and Research Council’s Celebrating Impact Prize for early career researchers.",sior,no_social_impact
"Through close work with EP members and the EC’s Vulnerable Consumer Working Group (wp.me/P3gnoe-IE), EVALUATE and EPOV were directly linked to the development of new legislative proposals under the auspices of the EU’s Clean Energy Package (CEP).",sior,no_social_impact
"As an EC service, EPOV is central to the measurement, monitoring and sharing of best practice on energy poverty under the CEP.",sior,no_social_impact
"EPOV’s focal point is a resource-rich web portal that was launched in 2018 at an event hosted by the EC’s Vice-President Maroš Šefčovič, and featuring a speech by Climate Action & Energy Commissioner Miguel Arias Cañete.",sior,no_social_impact
"The event was attended by over 500 stakeholders, and the portal has had over 35,000 unique visitors to date, while receiving extensive media coverage.",sior,no_social_impact
EPOV is at the heart of the first-ever Horizon 2020 call (LC-SC3-EC-2-2018-2019-2020) dedicated specifically to addressing energy poverty.,sior,no_social_impact
"Alongside the EC, user communities benefiting from EVALUATE and EPOV include national governments, energy regulators and ombudsmen, the media, advocacy groups, grassroots activists, businesses and energy practitioners.",sior,no_social_impact
Support letters from 21 institutional beneficiaries based in 14 European countries are enclosed together with this application.,sior,no_social_impact
"These user organisations have been reached and engaged thanks to, inter alia, the award applicants’ presentations at more than 100 public events since 2013 – including the PI’s talks at high-profile conferences such as EU Sustainable Energy Week, the EU Week of the Regions and Cities, and the Dublin Citizens’ Energy Forum – as well as decision-maker workshops (in Brussels, Budapest, Bucharest, Prague, Gdansk, Skopje, Athens) attended by over 200 relevant stakeholders; the publication of six policy briefs; and regular media appearances (wp.me/P3gnoe-IE).",sior,no_social_impact
"The ultimate beneficiaries of the research are European citizens struggling to pay their utility bills, or access clean and secure sources of energy.",sior,no_social_impact
The CEP provisions will eventually become law across the whole of the EU.,sior,no_social_impact
They contain extensive obligations for government and business to reduce energy poverty by implementing energy efficiency measures and ensuring the fair treatment of vulnerable consumers.,sior,no_social_impact
The adoption of new diagnostic techniques in current clinical practice have been evaluated.,sior,no_social_impact
"Hyperspectral techniques can substitute more invasive techniques to resect tumours, such as those based on the injection of contrast for fluoroscopy or ALA-5, or radio-isotopes for PET.",sior,no_social_impact
"Additionally, these techniques can improve surgical procedures, providing additional information that will reduce the probability of erroneous resection of healthy tissue.",sior,no_social_impact
"This will reduce the stress of the surgery, leading to higher confidence and better procedures.",sior,no_social_impact
"Moreover, the techniques to accelerate hyperspectral algorithms can be extrapolated to other massive data processing applications.",sior,no_social_impact
1.,sior,no_social_impact
* Report on the effects of the school intervention program for the promotion of healthy habits (250 copies in Spanish and 250 copies in French).,sior,no_social_impact
* Individualized report to the school about the healthy habits of the students.,sior,no_social_impact
* Publication of the results of the intervention in impact scientific journals.,sior,no_social_impact
2.,sior,no_social_impact
"Training of teachers and agents involved in the promotion of health through two training days, and the creation of the following teaching materials: * A teaching guide to combat sedentary lifestyle in adolescence (250 copies in Spanish and 50 copies in French): Follow the trail: A guide for teachers to promote healthy habits in students.",sior,no_social_impact
* Curricular materials to combat sedentary lifestyles in adolescence.,sior,no_social_impact
"* A teaching guide for teacher training for the promotion of health from different curricular areas: Our center moves, some notes to promote teacher welfare, Development of an intervention program for the improvement of health and work welfare * Publication of the minutes books of the two days of teacher training held respectively in Huesca and Jaca.",sior,no_social_impact
3.,sior,no_social_impact
Scientific production: * Article 1 published in JOURNAL OF ADOLESCENT HEALTH (Impact factor WOS-JCR 2017: 4.098 Q1) * Article 2 published in INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH (Impact factor WOS-JCR 2017: 2.145 Q2) Scientific work * Doctoral thesis read in October 2018 4.,sior,no_social_impact
"Awareness at the city level of the benefits of physical activity, through dissemination in the written and electronic press of the actions and effects of the intervention program.",sior,no_social_impact
3. increase of the number of publications related to science into society,sior,no_social_impact
National Institute for Health and Care Excellence elaborated the Intrapartum Care Guideline and included recommendations against high doses and the need for further research.,sior,no_social_impact
Recommendations on page 14 include informing women that “opioids may interfere with breastfeeding”.,sior,no_social_impact
Higher doses of intrapartum fentanyl may impede establishment of breastfeeding.,sior,no_social_impact
"Taking our work with a small trial, Reynolds recommends: When prolonged epidural analgesia using local anaesthetic-opioid combination is extended for emergency section, it is unwise, for the baby’s sake, to give further opioid epidurally or systemically until after delivery",sior,no_social_impact
"For example in Poland, while practise as usual used 728,8 m3/t, ENORASIS prototype used 415,5 m3/t, representing 57% less water waste (table 6, pg 30)",sior,no_social_impact
The engineers of DESAFIO are working on a water treatment system run with solar power and filters that provides safe water to a very poor community in the state of Minas Gerais.,sior,no_social_impact
"Stakeholders of the area are also actively involved in the whole process, from planning to validation of the chosen solutions.",sior,no_social_impact
It also brought particular benefits for the assistance process in the case of India.,sior,no_social_impact
"In addition to a source of income, the garden has proved a catalyst of peacemaking in neighborhoods plagued by gang warfare and bitter ethnic divisions.",sior,no_social_impact
The training of new gardeners is the responsibility of community veterans.,sior,no_social_impact
"In this way, communities build their capacity to provide for themselves, and the need for institutional assistance is minimized.",sior,no_social_impact
"In addition, through the sharing of crops and recipes, barriers are softened and often broken down entirely, bringing a stronger sense of community and cooperation in the areas containing gardens.",sior,no_social_impact
The ripple effects of CSF's work are numerous and widespread.,sior,no_social_impact
"In only six years, 21 agriculture sites, have set up providing income for more than 660 favela residents.",sior,no_social_impact
"CSF's determination to equip communities with the skills necessary to sustain the gardens on their own frees up the team to pursue new projects, adding to the prolific nature of their work.",sior,no_social_impact
"WIEGO, in collaboration with Nurturing Uganda (a member of the Ugandan Federation for Alternative Trade), runs a project called Leadership & Business Skills for Women Fair Trade Producers.",sior,no_social_impact
"Thanks to this project, a group of 35 women from Kyebajja Tobona, a rural community in Uganda, have received training on new product development, marketing, account management, and savings and credit groups.",sior,no_social_impact
"In recent years, Didi Bahini Sewa Samaj increased its focus on home-based workers (HBWs) after its leadership came to realize how much support urban HBWs need in order to survive and thrive.",sior,no_social_impact
"As a result, more urban HBWs have joined Didi Bahini Sewa Samaj, and now they make up more than half of the organization’s 110 members.",sior,no_social_impact
"At its recent AGM, the organization decided to provide loans of Rs 50000 to member HBWs who want to start a business.",sior,no_social_impact
"Significantly, the loan program enables enterprise growth by requiring no collateral, and charging no interest on loans.",sior,no_social_impact
